Unnamed: 0,glucose, eda_mean, eda_pk-pk, eda_std, eda_median, eda_kurt, temp_mean, temp_std, temp_median, temp_pk, temp_kurt, acc_x_mean, acc_x_std, acc_x_median, acc_x_kurt, acc_y_mean, acc_y_std, acc_y_median, acc_y_kurt, acc_z_mean, acc_z_std, acc_z_median, acc_z_kurt, hr_mean, hr_std, hr_median, hr_kurt, hr_spectral_centroid, hr_spectral_energy, hr_spectral_bandwidth, acc_z_spectral_bandwidth, acc_y_spectral_bandwidth, acc_x_spectral_bandwidth, temp_spectral_bandwidth, eda_spectral_bandwidth,datetime_spectral_bandwidth
0,0.0,0.0169953367327574,0.0090685087477971,0.0014015214185567,0.0169565075274909,1.8552826900281905,0.6605009506123711,0.01548603698992,0.6604324180925856,0.0464252553389036,-1.5039029297882238,0.4360220953806596,0.0531892524921732,0.4322287328730175,0.2937184968226725,0.4174943977108184,0.1026589287197823,0.442296421430049,-0.4432924432195899,0.5693496511272343,0.1019093592533151,0.5802581102493537,-0.6533837043527231,0.3200866212051027,0.0344179220768271,0.3265059328677311,-1.0851326935898735,0.0163846763671888,148388.0373452892,0.124049154311139,0.2526612266350472,0.2761895293138431,0.2599350475528353,0.1535524988657486,0.4212559441231657,0.4373904588302429
1,0.0,0.0167538275754678,0.0090685087477971,0.0015573163330703,0.0167470670432909,1.162404440711644,0.6528883141000132,0.013310855235251,0.6484944952911526,0.0484149091391424,-0.7389491017495793,0.4438595441345704,0.0569264877513391,0.4425538083935699,-0.0632731782877016,0.4280564078696361,0.0964800319122277,0.4545869820037233,-0.4656057154216126,0.5868024977066132,0.1016408126076225,0.5985322325077141,-0.916644261521744,0.324666795835709,0.041538019943593,0.3228647021094641,-0.6724302889909355,0.0899890347383722,153029.53698819078,0.2966734591394772,0.3383854957703902,0.2782182102833567,0.2754378884339137,0.1559481506383966,0.4245871704658148,0.41890861732085694
2,0.0,0.0170413725992247,0.0168455359404664,0.001490682067119,0.0168865986963425,6.709471633598259,0.645605075827917,0.0086010939950101,0.6425255338904361,0.0394614670380686,-0.2016663046197369,0.4479196728791311,0.0496336817491821,0.4463129787463588,0.2518925639839184,0.4443117803213128,0.0968728235291387,0.467006826173895,-0.1654437227981433,0.5940594334639868,0.0912659344494842,0.6023892919689767,-0.7268438494345983,0.3473948497185007,0.0670688835487688,0.3361045289338655,-0.999473927890704,0.0780857347624437,177019.81040218074,0.2780752873289472,0.2897394727946346,0.2867999973291568,0.2596610138235061,0.1489841823876389,0.437379018492551,0.4023549202905133
3,0.0582627380853995,0.0171926636812748,0.0184166800591631,0.0016817349423886,0.0171307552550793,8.216133703838807,0.6373281160189237,0.0168203147441997,0.6408674890569044,0.2029446876243532,64.95472770793441,0.4480724278059481,0.0503367060693105,0.4464478368756068,0.1612434478043818,0.4371881679652485,0.0898608062805022,0.449967248155554,-0.2243672791479967,0.5883493522919969,0.0912498601176873,0.5970623801184222,-0.557323351637939,0.3841698699104429,0.0765088282451671,0.3659804375712656,-1.451733605659259,0.1077909070622682,216735.62049720465,0.3225381584340916,0.254125099373222,0.3018703791220249,0.2795134070187287,0.2941311491340116,0.4725747697753678,0.3874780599680642
4,0.0,0.0175328575138259,0.0184166800591631,0.0019142027939649,0.0174970786198555,3.792362975633901,0.6322799221824291,0.0169331075088568,0.6385462262899584,0.1910067648229212,55.51329180614579,0.4538199969881684,0.0558093944702333,0.4534688882295825,0.3011538222391552,0.4111946666206991,0.0951088629982778,0.4217920430255809,-0.6598504940479697,0.6131005198343202,0.0908014708417883,0.6201004920356934,-0.1423014905469704,0.4101058814970544,0.0567741781689384,0.4198194305872292,-1.131262122243314,0.0500159212612801,244507.88768062164,0.2249353951817121,0.2853142628960904,0.3290319181080393,0.2650005252460223,0.2928875559268279,0.4676077532748992,0.3740466215896745
5,0.0,0.017959921229422,0.0239003216923031,0.0023086321722706,0.018107599401832,8.888592672900435,0.631214352036079,0.0165373841377955,0.6339037007560684,0.1903435468895079,59.62898184751776,0.4520999096450533,0.0575327141529068,0.4509150124069478,0.0089559480687348,0.4032735468523753,0.0931379220451082,0.4128973315865683,-0.5858428553228947,0.60773399494065,0.0972675756105846,0.6129597197898424,-0.4668130761707205,0.4137212413293426,0.0530560250791544,0.4198194305872292,-0.8601727813164297,0.0348761751050796,248503.0512050569,0.188448310168989,0.253955895708507,0.2530429573300647,0.2746716820895125,0.2930535558545163,0.4634629989732046,0.36186038682441646
6,0.081846067893518,0.0189400952728573,0.0227145273629131,0.0022853150615331,0.0190493733673638,6.4832116351252775,0.631697395764248,0.0169364235386145,0.6339037007560684,0.1996285979572888,54.68370821298471,0.4447371053152083,0.0600756838026577,0.4431016695436401,-0.0253224321549594,0.3951616332253096,0.0942896308251571,0.4044421843756464,-0.6630684631946435,0.6012912114641537,0.0925065401680314,0.5989909098490535,-0.2443404498182793,0.4161073424434627,0.0473162919663086,0.4182994672890537,-1.2917299159576394,0.0665231874187592,250939.875590728,0.2585069913079787,0.2638945677654511,0.315787472815143,0.3127284845992741,0.2929210296681257,0.4648528071979781,0.3507501408243558
7,0.0267478736152392,0.0197757516822336,0.0298304101372572,0.0022600981219059,0.0200260132217988,22.11760113605596,0.6348664721227395,0.0191031120429127,0.6362249635230135,0.2069239952248309,35.75750227875024,0.4281987224439888,0.0773154724708105,0.4284948484194627,0.4444740142421302,0.3678056838814958,0.0829891005400764,0.375284423912294,-0.7961140997867306,0.6271588066049537,0.1057847596323749,0.6243119839879909,-0.5098889704260956,0.3880358473786109,0.0564824859907503,0.3768428859036489,-0.5980013730161411,0.1190245347190922,219118.49525738257,0.3370155544259394,0.3179788352467464,0.2741178408157267,0.2725014308467078,0.2924398442405855,0.467703022485522,0.34057399217261636
8,0.0,0.0205539225259972,0.0275979036884297,0.0018579394487486,0.0205701253810051,41.56108740508415,0.6426040146792235,0.0135470742884016,0.6425255338904361,0.0537206526064466,-0.7251400403288697,0.4202104292534254,0.0765970778303118,0.4177314839788542,0.5602035680229025,0.3462710875910731,0.085536951219581,0.3468506515893264,-1.1208713391887115,0.6797616615239207,0.1143824277464597,0.6828663164039697,-0.7277633616033481,0.3451988460898899,0.0528073378067152,0.3598560433295326,-0.8163899463816646,0.1084713028776087,173599.7569522569,0.3238270402108531,0.2927243405059768,0.2994695643299224,0.2749280843361532,0.1754372974714272,0.4414785246967151,0.3312130521531103
9,0.0482221457900566,0.0199883350448489,0.0300311069102557,0.0026356637969611,0.0205841262145177,11.306416034273118,0.6527302471592165,0.0129069793054214,0.6513131715081577,0.0494097360392619,-0.8130632746775817,0.3974596661811774,0.0748196153425924,0.3990283471787679,0.1470130911181462,0.3359352088073731,0.0880649882310344,0.3220109632489829,-1.1433514392641368,0.7264173129847386,0.1448221111539906,0.7388666499874906,-1.0820093633371506,0.3163693551643862,0.0480186595247627,0.3213837122291907,-1.448065464231779,0.1081822983728683,145787.7632619701,0.3233330252965532,0.2457559777089296,0.276386321955808,0.3314718417748979,0.1672521298184616,0.447782425051154,0.3225674386559657
